Orden;Periodo panel;ciudad;cod_distrito;distrito;cod_barrio;barrio;año;fecha_indicador;fuente_indicador;categoría_1;categoría_2;indicador_nivel1;indicador_nivel2;indicador_nivel3;unidad_indicador;indicador_completo;valor_indicador
17864;2021;Ciudad de Madrid;2;Arganzuela;21;Imperial;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22702
17948;2021;Ciudad de Madrid;2;Arganzuela;22;Acacias;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;36544
18032;2021;Ciudad de Madrid;2;Arganzuela;23;Chopera;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20187
18116;2021;Ciudad de Madrid;2;Arganzuela;24;Legazpi;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19660
18198;2021;Ciudad de Madrid;2;Arganzuela;25;Delicias;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;28518
18280;2021;Ciudad de Madrid;2;Arganzuela;26;Palos de la Frontera;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;25931
18368;2021;Ciudad de Madrid;2;Arganzuela;27;Atocha;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;1450
18649;2021;Ciudad de Madrid;3;Retiro;31;Pacífico;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;33226
18738;2021;Ciudad de Madrid;3;Retiro;32;Adelfas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18719
18823;2021;Ciudad de Madrid;3;Retiro;33;Estrella;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;23134
18909;2021;Ciudad de Madrid;3;Retiro;34;Ibiza;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;21685
18992;2021;Ciudad de Madrid;3;Retiro;35;Los Jerónimos;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6967
19077;2021;Ciudad de Madrid;3;Retiro;36;Niño Jesús;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;15361
19353;2021;Ciudad de Madrid;4;Salamanca;41;Recoletos;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;15702
19434;2021;Ciudad de Madrid;4;Salamanca;42;Goya;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;29603
19516;2021;Ciudad de Madrid;4;Salamanca;43;Fuente del Berro;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;21055
19600;2021;Ciudad de Madrid;4;Salamanca;44;Guindalera;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;42126
19692;2021;Ciudad de Madrid;4;Salamanca;45;Lista;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20984
19770;2021;Ciudad de Madrid;4;Salamanca;46;Castellana;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17197
20045;2021;Ciudad de Madrid;5;Chamartín;51;El Viso;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17405
20126;2021;Ciudad de Madrid;5;Chamartín;52;Prosperidad;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;36499
20210;2021;Ciudad de Madrid;5;Chamartín;53;Ciudad Jardín;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18690
20297;2021;Ciudad de Madrid;5;Chamartín;54;Hispanoamérica;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;31771
20379;2021;Ciudad de Madrid;5;Chamartín;55;Nueva España;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24791
20463;2021;Ciudad de Madrid;5;Chamartín;56;Castilla;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17180
20745;2021;Ciudad de Madrid;6;Tetuán;61;Bellas Vistas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;29568
20831;2021;Ciudad de Madrid;6;Tetuán;62;Cuatro Caminos;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;34986
20914;2021;Ciudad de Madrid;6;Tetuán;63;Castillejos;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20653
20998;2021;Ciudad de Madrid;6;Tetuán;64;Almenara;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22869
21091;2021;Ciudad de Madrid;6;Tetuán;65;Valdeacederas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;26743
21177;2021;Ciudad de Madrid;6;Tetuán;66;Berruguete;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;25796
21461;2021;Ciudad de Madrid;7;Chamberí;71;Gaztambide;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;23067
21544;2021;Ciudad de Madrid;7;Chamberí;72;Arapiles;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24377
21631;2021;Ciudad de Madrid;7;Chamberí;73;Trafalgar;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24752
21715;2021;Ciudad de Madrid;7;Chamberí;74;Almagro;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19655
21799;2021;Ciudad de Madrid;7;Chamberí;75;Ríos Rosas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;27352
21882;2021;Ciudad de Madrid;7;Chamberí;76;Vallehermoso;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20188
22178;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;81;El Pardo;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;3463
22259;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;3373
22334;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;83;Peñagrande;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;44532
22423;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;84;Pilar;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;46182
22512;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;85;La Paz;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;33145
22600;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;86;Valverde;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;64336
22689;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;87;Mirasierra;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;34633
22774;2021;Ciudad de Madrid;8;Fuencarral-El Pardo;88;El Goloso;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19020
23060;2021;Ciudad de Madrid;9;Moncloa-Aravaca;91;Casa de Campo;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;13150
23148;2021;Ciudad de Madrid;9;Moncloa-Aravaca;92;Argüelles;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24315
23233;2021;Ciudad de Madrid;9;Moncloa-Aravaca;93;Ciudad Universitaria;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;16234
23312;2021;Ciudad de Madrid;9;Moncloa-Aravaca;94;Valdezarza;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;30223
23400;2021;Ciudad de Madrid;9;Moncloa-Aravaca;95;Valdemarín;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6888
23476;2021;Ciudad de Madrid;9;Moncloa-Aravaca;96;El Plantío;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;2911
23554;2021;Ciudad de Madrid;9;Moncloa-Aravaca;97;Aravaca;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;27647
23851;2021;Ciudad de Madrid;10;Latina;101;Los Cármenes;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17655
23937;2021;Ciudad de Madrid;10;Latina;102;Puerta del Ángel;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;42222
24023;2021;Ciudad de Madrid;10;Latina;103;Lucero;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;36736
24108;2021;Ciudad de Madrid;10;Latina;104;Aluche;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;67328
24195;2021;Ciudad de Madrid;10;Latina;105;Campamento;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19669
24276;2021;Ciudad de Madrid;10;Latina;106;Cuatro Vientos;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;5909
24356;2021;Ciudad de Madrid;10;Latina;107;Águilas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;51625
24653;2021;Ciudad de Madrid;11;Carabanchel;111;Comillas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22820
24735;2021;Ciudad de Madrid;11;Carabanchel;112;Opañel;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;33834
24821;2021;Ciudad de Madrid;11;Carabanchel;113;San Isidro;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;39889
24912;2021;Ciudad de Madrid;11;Carabanchel;114;Vista Alegre;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;47261
25002;2021;Ciudad de Madrid;11;Carabanchel;115;Puerta Bonita;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;36095
25087;2021;Ciudad de Madrid;11;Carabanchel;116;Buenavista;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;48194
25175;2021;Ciudad de Madrid;11;Carabanchel;117;Abrantes;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;31664
25460;2021;Ciudad de Madrid;12;Usera;121;Orcasitas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;23194
25548;2021;Ciudad de Madrid;12;Usera;122;Orcasur;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;14212
25637;2021;Ciudad de Madrid;12;Usera;123;San Fermín;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;23915
25722;2021;Ciudad de Madrid;12;Usera;124;Almendrales;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22623
25806;2021;Ciudad de Madrid;12;Usera;125;Moscardó;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;26758
25894;2021;Ciudad de Madrid;12;Usera;126;Zofío;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;14398
25982;2021;Ciudad de Madrid;12;Usera;127;Pradolongo;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17987
26271;2021;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;35386
26364;2021;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;43815
26453;2021;Ciudad de Madrid;13;Puente de Vallecas;133;Palomeras Bajas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;40616
26542;2021;Ciudad de Madrid;13;Puente de Vallecas;134;Palomeras Sureste;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;43064
26634;2021;Ciudad de Madrid;13;Puente de Vallecas;135;Portazgo;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;28849
26717;2021;Ciudad de Madrid;13;Puente de Vallecas;136;Numancia;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;48337
27010;2021;Ciudad de Madrid;14;Moratalaz;141;Pavones;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;8997
27100;2021;Ciudad de Madrid;14;Moratalaz;142;Horcajo;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6396
27175;2021;Ciudad de Madrid;14;Moratalaz;143;Marroquina;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;26786
27255;2021;Ciudad de Madrid;14;Moratalaz;144;Media Legua;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17724
27343;2021;Ciudad de Madrid;14;Moratalaz;145;Fontarrón;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17372
27428;2021;Ciudad de Madrid;14;Moratalaz;146;Vinateros;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;16928
27717;2021;Ciudad de Madrid;15;Ciudad Lineal;151;Ventas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;48631
27805;2021;Ciudad de Madrid;15;Ciudad Lineal;152;Pueblo Nuevo;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;63038
27892;2021;Ciudad de Madrid;15;Ciudad Lineal;153;Quintana;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24757
27972;2021;Ciudad de Madrid;15;Ciudad Lineal;154;Concepción;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20831
28059;2021;Ciudad de Madrid;15;Ciudad Lineal;155;San Pascual;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17899
28146;2021;Ciudad de Madrid;15;Ciudad Lineal;156;San Juan Bautista;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;12544
28230;2021;Ciudad de Madrid;15;Ciudad Lineal;157;Colina;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6389
28306;2021;Ciudad de Madrid;15;Ciudad Lineal;158;Atalaya;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;1581
28380;2021;Ciudad de Madrid;15;Ciudad Lineal;159;Costillares;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22146
28674;2021;Ciudad de Madrid;16;Hortaleza;161;Palomas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;6909
28752;2021;Ciudad de Madrid;16;Hortaleza;162;Piovera;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;14870
28831;2021;Ciudad de Madrid;16;Hortaleza;163;Canillas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;40431
28925;2021;Ciudad de Madrid;16;Hortaleza;164;Pinar del Rey;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;52729
29013;2021;Ciudad de Madrid;16;Hortaleza;165;Apóstol Santiago;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;15538
29102;2021;Ciudad de Madrid;16;Hortaleza;166;Valdefuentes;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;63433
29397;2021;Ciudad de Madrid;17;Villaverde;171;Villaverde Alto, Casco Histórico de Villaverde;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;46836
29495;2021;Ciudad de Madrid;17;Villaverde;172;San Cristóbal;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17059
29581;2021;Ciudad de Madrid;17;Villaverde;173;Butarque;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;20766
29664;2021;Ciudad de Madrid;17;Villaverde;174;Los Rosales;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;37961
29755;2021;Ciudad de Madrid;17;Villaverde;175;Ángeles;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;32828
30042;2021;Ciudad de Madrid;18;Villa de Vallecas;181;Casco Histórico de Vallecas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;40384
30136;2021;Ciudad de Madrid;18;Villa de Vallecas;182;Santa Eugenia;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24395
30224;2021;Ciudad de Madrid;18;Villa de Vallecas;183;Ensanche de Vallecas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;50396
30504;2021;Ciudad de Madrid;19;Vicálvaro;191;Casco Histórico de Vicálvaro;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;35675
30597;2021;Ciudad de Madrid;19;Vicálvaro;192;Valdebernardo;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17628
30691;2021;Ciudad de Madrid;19;Vicálvaro;193;Valderrivas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18008
30769;2021;Ciudad de Madrid;19;Vicálvaro;194;El Cañaveral;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;4421
31046;2021;Ciudad de Madrid;20;San Blas-Canillejas;201;Simancas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;28616
31129;2021;Ciudad de Madrid;20;San Blas-Canillejas;202;Hellín;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;9419
31212;2021;Ciudad de Madrid;20;San Blas-Canillejas;203;Amposta;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;8926
31294;2021;Ciudad de Madrid;20;San Blas-Canillejas;204;Arcos;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;24705
31379;2021;Ciudad de Madrid;20;San Blas-Canillejas;205;Rosas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;31611
31464;2021;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;17200
31548;2021;Ciudad de Madrid;20;San Blas-Canillejas;207;Canillejas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;29065
31636;2021;Ciudad de Madrid;20;San Blas-Canillejas;208;El Salvador;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;11409
31913;2021;Ciudad de Madrid;21;Barajas;211;Alameda de Osuna;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19751
32001;2021;Ciudad de Madrid;21;Barajas;212;Aeropuerto;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;1924
32078;2021;Ciudad de Madrid;21;Barajas;213;Casco Histórico de Barajas;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;7540
32158;2021;Ciudad de Madrid;21;Barajas;214;Timón;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;13366
32238;2021;Ciudad de Madrid;21;Barajas;215;Corralejos;2021;44197;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;7690
32714;2022;Ciudad de Madrid;1;Centro;11;Palacio;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;23417
32805;2022;Ciudad de Madrid;1;Centro;12;Embajadores;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;46444
32892;2022;Ciudad de Madrid;1;Centro;13;Cortes;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;10828
32971;2022;Ciudad de Madrid;1;Centro;14;Justicia;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;18015
33061;2022;Ciudad de Madrid;1;Centro;15;Universidad;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;32861
33151;2022;Ciudad de Madrid;1;Centro;16;Sol;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;8117
33409;2022;Ciudad de Madrid;2;Arganzuela;21;Imperial;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;22456
33492;2022;Ciudad de Madrid;2;Arganzuela;22;Acacias;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;36038
33577;2022;Ciudad de Madrid;2;Arganzuela;23;Chopera;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19734
33662;2022;Ciudad de Madrid;2;Arganzuela;24;Legazpi;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;19469
33744;2022;Ciudad de Madrid;2;Arganzuela;25;Delicias;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;28243
33825;2022;Ciudad de Madrid;2;Arganzuela;26;Palos de la Frontera;2022;44562;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de población;Número de Habitantes;;;Habitantes;Número Habitantes;25078
