Orden;Periodo panel;ciudad;cod_distrito;distrito;cod_barrio;barrio;año;fecha_indicador;fuente_indicador;categoría_1;categoría_2;indicador_nivel1;indicador_nivel2;indicador_nivel3;unidad_indicador;indicador_completo;valor_indicador
33909;2022;Ciudad de Madrid;2;Arganzuela;27;Atocha;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;74
34163;2022;Ciudad de Madrid;3;Retiro;31;Pacífico;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
34252;2022;Ciudad de Madrid;3;Retiro;32;Adelfas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
34336;2022;Ciudad de Madrid;3;Retiro;33;Estrella;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;103
34421;2022;Ciudad de Madrid;3;Retiro;34;Ibiza;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;49
34503;2022;Ciudad de Madrid;3;Retiro;35;Los Jerónimos;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;191
34587;2022;Ciudad de Madrid;3;Retiro;36;Niño Jesús;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
34843;2022;Ciudad de Madrid;4;Salamanca;41;Recoletos;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;87
34924;2022;Ciudad de Madrid;4;Salamanca;42;Goya;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
35004;2022;Ciudad de Madrid;4;Salamanca;43;Fuente del Berro;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;85
35087;2022;Ciudad de Madrid;4;Salamanca;44;Guindalera;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;160
35178;2022;Ciudad de Madrid;4;Salamanca;45;Lista;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;52
35255;2022;Ciudad de Madrid;4;Salamanca;46;Castellana;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
35507;2022;Ciudad de Madrid;5;Chamartín;51;El Viso;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;171
35587;2022;Ciudad de Madrid;5;Chamartín;52;Prosperidad;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;104
35671;2022;Ciudad de Madrid;5;Chamartín;53;Ciudad Jardín;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
35759;2022;Ciudad de Madrid;5;Chamartín;54;Hispanoamérica;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;171
35841;2022;Ciudad de Madrid;5;Chamartín;55;Nueva España;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;179
35925;2022;Ciudad de Madrid;5;Chamartín;56;Castilla;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;216
36182;2022;Ciudad de Madrid;6;Tetuán;61;Bellas Vistas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;72
36268;2022;Ciudad de Madrid;6;Tetuán;62;Cuatro Caminos;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;119
36352;2022;Ciudad de Madrid;6;Tetuán;63;Castillejos;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;70
36435;2022;Ciudad de Madrid;6;Tetuán;64;Almenara;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;100
36526;2022;Ciudad de Madrid;6;Tetuán;65;Valdeacederas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;116
36610;2022;Ciudad de Madrid;6;Tetuán;66;Berruguete;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;61
36868;2022;Ciudad de Madrid;7;Chamberí;71;Gaztambide;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;51
36950;2022;Ciudad de Madrid;7;Chamberí;72;Arapiles;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;58
37038;2022;Ciudad de Madrid;7;Chamberí;73;Trafalgar;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;61
37120;2022;Ciudad de Madrid;7;Chamberí;74;Almagro;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;94
37201;2022;Ciudad de Madrid;7;Chamberí;75;Ríos Rosas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;98
37283;2022;Ciudad de Madrid;7;Chamberí;76;Vallehermoso;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
37547;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;81;El Pardo;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;18758
37630;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;138
37707;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;83;Peñagrande;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;289
37795;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;84;Pilar;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;136
37883;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;85;La Paz;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;215
37970;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;86;Valverde;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;898
38058;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;87;Mirasierra;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;699
38143;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;88;El Goloso;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2649
38399;2022;Ciudad de Madrid;9;Moncloa-Aravaca;91;Casa de Campo;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1746
38487;2022;Ciudad de Madrid;9;Moncloa-Aravaca;92;Argüelles;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
38571;2022;Ciudad de Madrid;9;Moncloa-Aravaca;93;Ciudad Universitaria;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1425
38650;2022;Ciudad de Madrid;9;Moncloa-Aravaca;94;Valdezarza;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;140
38738;2022;Ciudad de Madrid;9;Moncloa-Aravaca;95;Valdemarín;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;330
38813;2022;Ciudad de Madrid;9;Moncloa-Aravaca;96;El Plantío;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;353
38891;2022;Ciudad de Madrid;9;Moncloa-Aravaca;97;Aravaca;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;583
39157;2022;Ciudad de Madrid;10;Latina;101;Los Cármenes;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;129
39242;2022;Ciudad de Madrid;10;Latina;102;Puerta del Ángel;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;138
39327;2022;Ciudad de Madrid;10;Latina;103;Lucero;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;168
39415;2022;Ciudad de Madrid;10;Latina;104;Aluche;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;285
39501;2022;Ciudad de Madrid;10;Latina;105;Campamento;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;919
39582;2022;Ciudad de Madrid;10;Latina;106;Cuatro Vientos;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;543
39660;2022;Ciudad de Madrid;10;Latina;107;Águilas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;361
39934;2022;Ciudad de Madrid;11;Carabanchel;111;Comillas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;67
40016;2022;Ciudad de Madrid;11;Carabanchel;112;Opañel;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;111
40101;2022;Ciudad de Madrid;11;Carabanchel;113;San Isidro;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;190
40192;2022;Ciudad de Madrid;11;Carabanchel;114;Vista Alegre;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;159
40282;2022;Ciudad de Madrid;11;Carabanchel;115;Puerta Bonita;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;161
40366;2022;Ciudad de Madrid;11;Carabanchel;116;Buenavista;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;561
40453;2022;Ciudad de Madrid;11;Carabanchel;117;Abrantes;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;156
40716;2022;Ciudad de Madrid;12;Usera;121;Orcasitas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;136
40803;2022;Ciudad de Madrid;12;Usera;122;Orcasur;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;139
40891;2022;Ciudad de Madrid;12;Usera;123;San Fermín;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;148
40977;2022;Ciudad de Madrid;12;Usera;124;Almendrales;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;78
41063;2022;Ciudad de Madrid;12;Usera;125;Moscardó;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;91
41149;2022;Ciudad de Madrid;12;Usera;126;Zofío;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
41236;2022;Ciudad de Madrid;12;Usera;127;Pradolongo;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;110
41501;2022;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;597
41594;2022;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
41682;2022;Ciudad de Madrid;13;Puente de Vallecas;133;Palomeras Bajas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;172
41770;2022;Ciudad de Madrid;13;Puente de Vallecas;134;Palomeras Sureste;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;311
41861;2022;Ciudad de Madrid;13;Puente de Vallecas;135;Portazgo;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;125
41942;2022;Ciudad de Madrid;13;Puente de Vallecas;136;Numancia;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;185
42209;2022;Ciudad de Madrid;14;Moratalaz;141;Pavones;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;101
42298;2022;Ciudad de Madrid;14;Moratalaz;142;Horcajo;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;75
42376;2022;Ciudad de Madrid;14;Moratalaz;143;Marroquina;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;179
42454;2022;Ciudad de Madrid;14;Moratalaz;144;Media Legua;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;100
42541;2022;Ciudad de Madrid;14;Moratalaz;145;Fontarrón;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;96
42625;2022;Ciudad de Madrid;14;Moratalaz;146;Vinateros;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;59
42886;2022;Ciudad de Madrid;15;Ciudad Lineal;151;Ventas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;320
42973;2022;Ciudad de Madrid;15;Ciudad Lineal;152;Pueblo Nuevo;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;232
43060;2022;Ciudad de Madrid;15;Ciudad Lineal;153;Quintana;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;72
43139;2022;Ciudad de Madrid;15;Ciudad Lineal;154;Concepción;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;89
43227;2022;Ciudad de Madrid;15;Ciudad Lineal;155;San Pascual;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;105
43312;2022;Ciudad de Madrid;15;Ciudad Lineal;156;San Juan Bautista;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;101
43395;2022;Ciudad de Madrid;15;Ciudad Lineal;157;Colina;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;56
43470;2022;Ciudad de Madrid;15;Ciudad Lineal;158;Atalaya;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;25
43545;2022;Ciudad de Madrid;15;Ciudad Lineal;159;Costillares;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;143
43810;2022;Ciudad de Madrid;16;Hortaleza;161;Palomas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
43889;2022;Ciudad de Madrid;16;Hortaleza;162;Piovera;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;314
43968;2022;Ciudad de Madrid;16;Hortaleza;163;Canillas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;252
44062;2022;Ciudad de Madrid;16;Hortaleza;164;Pinar del Rey;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;266
44149;2022;Ciudad de Madrid;16;Hortaleza;165;Apóstol Santiago;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;121
44237;2022;Ciudad de Madrid;16;Hortaleza;166;Valdefuentes;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1703
44500;2022;Ciudad de Madrid;17;Villaverde;171;Villaverde Alto, Casco Histórico de Villaverde;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;925
44597;2022;Ciudad de Madrid;17;Villaverde;172;San Cristóbal;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;108
44681;2022;Ciudad de Madrid;17;Villaverde;173;Butarque;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;638
44763;2022;Ciudad de Madrid;17;Villaverde;174;Los Rosales;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;154
44853;2022;Ciudad de Madrid;17;Villaverde;175;Ángeles;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;194
45116;2022;Ciudad de Madrid;18;Villa de Vallecas;181;Casco Histórico de Vallecas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;4305
45206;2022;Ciudad de Madrid;18;Villa de Vallecas;182;Santa Eugenia;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;208
45294;2022;Ciudad de Madrid;18;Villa de Vallecas;183;Ensanche de Vallecas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;634
45556;2022;Ciudad de Madrid;19;Vicálvaro;191;Casco Histórico de Vicálvaro;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2149
45652;2022;Ciudad de Madrid;19;Vicálvaro;192;Valdebernardo;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;256
45738;2022;Ciudad de Madrid;19;Vicálvaro;193;Valderrivas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
45817;2022;Ciudad de Madrid;19;Vicálvaro;194;El Cañaveral;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1057
46070;2022;Ciudad de Madrid;20;San Blas-Canillejas;201;Simancas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;228
46152;2022;Ciudad de Madrid;20;San Blas-Canillejas;202;Hellín;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;55
46235;2022;Ciudad de Madrid;20;San Blas-Canillejas;203;Amposta;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;37
46317;2022;Ciudad de Madrid;20;San Blas-Canillejas;204;Arcos;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;131
46401;2022;Ciudad de Madrid;20;San Blas-Canillejas;205;Rosas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;930
46485;2022;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;502
46569;2022;Ciudad de Madrid;20;San Blas-Canillejas;207;Canillejas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;160
46657;2022;Ciudad de Madrid;20;San Blas-Canillejas;208;El Salvador;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;188
46909;2022;Ciudad de Madrid;21;Barajas;211;Alameda de Osuna;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;203
46996;2022;Ciudad de Madrid;21;Barajas;212;Aeropuerto;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2966
47074;2022;Ciudad de Madrid;21;Barajas;213;Casco Histórico de Barajas;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;55
47154;2022;Ciudad de Madrid;21;Barajas;214;Timón;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;480
47234;2022;Ciudad de Madrid;21;Barajas;215;Corralejos;2022;44562;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;467
47756;2023;Ciudad de Madrid;1;Centro;11;Palacio;2023;44927;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;146,99
47851;2023;Ciudad de Madrid;1;Centro;12;Embajadores;2023;44927;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;103,37
47939;2023;Ciudad de Madrid;1;Centro;13;Cortes;2023;44927;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;59,19
48021;2023;Ciudad de Madrid;1;Centro;14;Justicia;2023;44927;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;73,94
48113;2023;Ciudad de Madrid;1;Centro;15;Universidad;2023;44927;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;94,8
48201;2023;Ciudad de Madrid;1;Centro;16;Sol;2023;44927;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;44,53
48472;2023;Ciudad de Madrid;2;Arganzuela;21;Imperial;2023;44927;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;96,77
48556;2023;Ciudad de Madrid;2;Arganzuela;22;Acacias;2023;44927;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107,34
